      25.5 1.054869741e-45
    25.625 1.021773592e-45
     25.75 9.899468607e-46
    25.875 9.593335664e-46
        26 9.298804985e-46
    26.125 9.015370648e-46
     26.25 8.742551494e-46
    26.375 8.479889784e-46
      26.5 8.226949942e-46
    26.625 7.983317373e-46
     26.75 7.748597339e-46
    26.875 7.522413912e-46
        27 7.304408986e-46
    27.125 7.094241336e-46
     27.25 6.891585745e-46
    27.375 6.696132169e-46
      27.5 6.507584957e-46
    27.625 6.32566211e-46
     27.75 6.150094584e-46
    27.875 5.980625635e-46
        28 5.817010191e-46
    28.125 5.659014269e-46
     28.25 5.506414419e-46
    28.375 5.358997196e-46
      28.5 5.216558671e-46
    28.625 5.078903954e-46
     28.75 4.945846754e-46
    28.875 4.817208958e-46
        29 4.692820235e-46
    29.125 4.572517657e-46
     29.25 4.456145342e-46
    29.375 4.343554122e-46
      29.5 4.234601213e-46
    29.625 4.129149923e-46
     29.75 4.027069354e-46
    29.875 3.928234137e-46
        30 3.83252417e-46
    30.125 3.739824371e-46
     30.25 3.65002445e-46
    30.375 3.563018684e-46
      30.5 3.478705706e-46
    30.625 3.39698831e-46
     30.75 3.317773259e-46
    30.875 3.240971107e-46
        31 3.166496023e-46
    31.125 3.094265636e-46
     31.25 3.024200874e-46
    31.375 2.956225821e-46
      31.5 2.890267575e-46
    31.625 2.826256117e-46
     31.75 2.764124181e-46
    31.875 2.703807139e-46
        32 2.645242882e-46
    32.125 2.58837171e-46
     32.25 2.533136232e-46
    32.375 2.479481265e-46
      32.5 2.427353738e-46
    32.625 2.376702605e-46
     32.75 2.327478756e-46
    32.875 2.279634937e-46
        33 2.233125673e-46
    33.125 2.187907192e-46
     33.25 2.143937353e-46
    33.375 2.10117558e-46
      33.5 2.059582799e-46
    33.625 2.019121372e-46
     33.75 1.97975504e-46
    33.875 1.941448869e-46
        34 1.904169192e-46
    34.125 1.867883562e-46
     34.25 1.832560699e-46
    34.375 1.798170444e-46
      34.5 1.764683719e-46
    34.625 1.732072476e-46
     34.75 1.700309661e-46
    34.875 1.669369176e-46
        35 1.639225837e-46
    35.125 1.609855341e-46
     35.25 1.581234233e-46
    35.375 1.553339868e-46
      35.5 1.526150385e-46
    35.625 1.499644675e-46
     35.75 1.473802351e-46
    35.875 1.448603721e-46
        36 1.424029761e-46
    36.125 1.400062093e-46
     36.25 1.376682955e-46
    36.375 1.353875183e-46
      36.5 1.331622185e-46
    36.625 1.309907922e-46
     36.75 1.288716885e-46
    36.875 1.268034078e-46
        37 1.247844998e-46
    37.125 1.228135616e-46
     37.25 1.208892361e-46
    37.375 1.190102103e-46
      37.5 1.171752135e-46
    37.625 1.153830161e-46
     37.75 1.136324279e-46
    37.875 1.119222967e-46
        38 1.102515071e-46
    38.125 1.086189788e-46
     38.25 1.07023666e-46
    38.375 1.054645554e-46
      38.5 1.039406657e-46
    38.625 1.024510461e-46
     38.75 1.009947756e-46
    38.875 9.957096134e-47
        39 9.81787383e-47
    39.125 9.681726791e-47
     39.25 9.548573729e-47
    39.375 9.418335836e-47
      39.5 9.290936696e-47
    39.625 9.166302204e-47
     39.75 9.04436049e-47
    39.875 8.925041842e-47
        40 8.808278631e-47
    40.125 8.694005245e-47
     40.25 8.582158017e-47
    40.375 8.472675166e-47
      40.5 8.365496726e-47
    40.625 8.260564494e-47
     40.75 8.157821969e-47
    40.875 8.057214292e-47
        41 7.958688198e-47
    41.125 7.862191962e-47
     41.25 7.767675347e-47
    41.375 7.675089557e-47
      41.5 7.584387191e-47
    41.625 7.4955222e-47
     41.75 7.408449836e-47
    41.875 7.323126621e-47
        42 7.239510299e-47
    42.125 7.157559798e-47
     42.25 7.077235196e-47
    42.375 6.998497682e-47
      42.5 6.921309521e-47
    42.625 6.845634023e-47
     42.75 6.771435507e-47
    42.875 6.698679269e-47
        43 6.627331559e-47
    43.125 6.557359541e-47
     43.25 6.488731273e-47
    43.375 6.421415676e-47
      43.5 6.355382509e-47
    43.625 6.290602341e-47
     43.75 6.227046531e-47
    43.875 6.164687199e-47
        44 6.103497205e-47
    44.125 6.043450129e-47
     44.25 5.984520247e-47
    44.375 5.92668251e-47
      44.5 5.869912525e-47
    44.625 5.814186534e-47
     44.75 5.7594814e-47
    44.875 5.70577458e-47
        45 5.653044117e-47
    45.125 5.601268617e-47
     45.25 5.550427233e-47
    45.375 5.500499651e-47
      45.5 5.451466075e-47
    45.625 5.403307208e-47
     45.75 5.356004243e-47
    45.875 5.309538846e-47
        46 5.26389314e-47
    46.125 5.219049699e-47
     46.25 5.174991528e-47
    46.375 5.131702055e-47
      46.5 5.089165117e-47
    46.625 5.04736495e-47
     46.75 5.006286177e-47
    46.875 4.965913797e-47
        47 4.926233175e-47
    47.125 4.887230031e-47
     47.25 4.848890433e-47
    47.375 4.811200782e-47
      47.5 4.774147808e-47
    47.625 4.73771856e-47
     47.75 4.701900393e-47
    47.875 4.666680966e-47
        48 4.63204823e-47
    48.125 4.59799042e-47
     48.25 4.564496048e-47
    48.375 4.531553898e-47
      48.5 4.499153013e-47
    48.625 4.467282693e-47
     48.75 4.435932488e-47
    48.875 4.405092187e-47
        49 4.374751818e-47
    49.125 4.344901636e-47
     49.25 4.315532119e-47
    49.375 4.286633965e-47
      49.5 4.258198082e-47
    49.625 4.230215583e-47
     49.75 4.202677784e-47
    49.875 4.175576198e-47
        50 4.148902524e-47
    50.125 4.122648651e-47
     50.25 4.096806647e-47
    50.375 4.071368757e-47
      50.5 4.046327397e-47
    50.625 4.021675151e-47
     50.75 3.997404767e-47
    50.875 3.973509152e-47
        51 3.949981365e-47
    51.125 3.926814621e-47
     51.25 3.904002279e-47
    51.375 3.881537843e-47
      51.5 3.859414956e-47
    51.625 3.837627399e-47
     51.75 3.816169087e-47
    51.875 3.795034062e-47
        52 3.774216496e-47
    52.125 3.753710682e-47
     52.25 3.733511037e-47
    52.375 3.713612091e-47
      52.5 3.694008493e-47
    52.625 3.674695003e-47
     52.75 3.65566649e-47
    52.875 3.636917929e-47
        53 3.6184444e-47
    53.125 3.600241085e-47
     53.25 3.582303264e-47
    53.375 3.564626317e-47
      53.5 3.547205714e-47
    53.625 3.53003702e-47
     53.75 3.513115892e-47
    53.875 3.496438071e-47
        54 3.479999387e-47
    54.125 3.463795752e-47
     54.25 3.447823162e-47
    54.375 3.432077692e-47
      54.5 3.416555495e-47
    54.625 3.401252802e-47
     54.75 3.386165917e-47
    54.875 3.371291217e-47
        55 3.356625152e-47
    55.125 3.342164241e-47
     55.25 3.327905069e-47
    55.375 3.313844291e-47
      55.5 3.299978625e-47
    55.625 3.286304853e-47
     55.75 3.272819819e-47
    55.875 3.259520428e-47
        56 3.246403645e-47
    56.125 3.233466492e-47
     56.25 3.220706048e-47
    56.375 3.208119449e-47
      56.5 3.195703882e-47
    56.625 3.183456592e-47
     56.75 3.171374871e-47
    56.875 3.159456065e-47
        57 3.147697569e-47
    57.125 3.136096826e-47
     57.25 3.124651327e-47
    57.375 3.11335861e-47
      57.5 3.102216257e-47
    57.625 3.091221897e-47
     57.75 3.0803732e-47
    57.875 3.06966788e-47
        58 3.059103693e-47
    58.125 3.048678436e-47
     58.25 3.038389944e-47
    58.375 3.028236095e-47
      58.5 3.018214801e-47
    58.625 3.008324014e-47
     58.75 2.998561723e-47
    58.875 2.988925952e-47
        59 2.97941476e-47
    59.125 2.970026242e-47
     59.25 2.960758524e-47
    59.375 2.951609768e-47
      59.5 2.942578168e-47
    59.625 2.933661947e-47
     59.75 2.924859363e-47
    59.875 2.916168702e-47
        60 2.907588279e-47
    60.125 2.899116442e-47
     60.25 2.890751563e-47
    60.375 2.882492045e-47
      60.5 2.874336317e-47
    60.625 2.866282838e-47
     60.75 2.858330089e-47
    60.875 2.850476579e-47
        61 2.842720843e-47
    61.125 2.83506144e-47
     61.25 2.827496954e-47
    61.375 2.820025991e-47
      61.5 2.812647183e-47
    61.625 2.805359183e-47
     61.75 2.798160668e-47
    61.875 2.791050336e-47
        62 2.784026907e-47
    62.125 2.777089122e-47
     62.25 2.770235743e-47
    62.375 2.763465552e-47
      62.5 2.756777352e-47
    62.625 2.750169965e-47
     62.75 2.743642232e-47
    62.875 2.737193013e-47
        63 2.730821186e-47
    63.125 2.724525649e-47
     63.25 2.718305317e-47
    63.375 2.71215912e-47
      63.5 2.70608601e-47
    63.625 2.700084951e-47
     63.75 2.694154927e-47
    63.875 2.688294935e-47
        64 2.682503992e-47
    64.125 2.676781128e-47
     64.25 2.671125388e-47
    64.375 2.665535832e-47
      64.5 2.660011538e-47
    64.625 2.654551594e-47
     64.75 2.649155105e-47
    64.875 2.643821189e-47
        65 2.638548978e-47
    65.125 2.633337618e-47
     65.25 2.628186267e-47
    65.375 2.623094097e-47
      65.5 2.618060292e-47
    65.625 2.61308405e-47
     65.75 2.60816458e-47
    65.875 2.603301102e-47
        66 2.59849285e-47
    66.125 2.593739069e-47
     66.25 2.589039015e-47
    66.375 2.584391957e-47
      66.5 2.579797171e-47
    66.625 2.575253948e-47
     66.75 2.570761588e-47
    66.875 2.566319402e-47
        67 2.56192671e-47
    67.125 2.557582843e-47
     67.25 2.553287142e-47
    67.375 2.549038959e-47
      67.5 2.544837653e-47
    67.625 2.540682594e-47
     67.75 2.53657316e-47
    67.875 2.532508742e-47
        68 2.528488734e-47
    68.125 2.524512543e-47
     68.25 2.520579585e-47
    68.375 2.516689281e-47
      68.5 2.512841063e-47
    68.625 2.509034371e-47
     68.75 2.505268653e-47
    68.875 2.501543365e-47
        69 2.497857969e-47
    69.125 2.494211937e-47
     69.25 2.490604748e-47
    69.375 2.487035889e-47
      69.5 2.483504852e-47
    69.625 2.480011138e-47
     69.75 2.476554256e-47
    69.875 2.473133719e-47
        70 2.46974905e-47
    70.125 2.466399777e-47
     70.25 2.463085435e-47
    70.375 2.459805566e-47
      70.5 2.456559717e-47
    70.625 2.453347442e-47
     70.75 2.450168302e-47
    70.875 2.447021863e-47
        71 2.443907699e-47
    71.125 2.440825387e-47
     71.25 2.437774512e-47
    71.375 2.434754663e-47
      71.5 2.431765437e-47
    71.625 2.428806434e-47
     71.75 2.425877262e-47
    71.875 2.422977531e-47
        72 2.42010686e-47
    72.125 2.417264871e-47
     72.25 2.414451192e-47
    72.375 2.411665455e-47
      72.5 2.408907299e-47
    72.625 2.406176364e-47
     72.75 2.4034723e-47
    72.875 2.400794757e-47
        73 2.398143394e-47
    73.125 2.39551787e-47
     73.25 2.392917852e-47
    73.375 2.390343011e-47
      73.5 2.387793021e-47
    73.625 2.385267561e-47
     73.75 2.382766314e-47
    73.875 2.380288969e-47
        74 2.377835216e-47
    74.125 2.375404751e-47
     74.25 2.372997275e-47
    74.375 2.37061249e-47
      74.5 2.368250104e-47
    74.625 2.36590983e-47
     74.75 2.36359138e-47
    74.875 2.361294476e-47
        75 2.359018839e-47
    75.125 2.356764194e-47
     75.25 2.354530273e-47
    75.375 2.352316809e-47
      75.5 2.350123537e-47
    75.625 2.347950198e-47
     75.75 2.345796535e-47
    75.875 2.343662295e-47
        76 2.341547229e-47
    76.125 2.339451088e-47
     76.25 2.33737363e-47
    76.375 2.335314614e-47
      76.5 2.333273802e-47
    76.625 2.33125096e-47
     76.75 2.329245857e-47
    76.875 2.327258264e-47
        77 2.325287955e-47
    77.125 2.323334708e-47
     77.25 2.321398303e-47
    77.375 2.319478521e-47
      77.5 2.31757515e-47
    77.625 2.315687978e-47
     77.75 2.313816794e-47
    77.875 2.311961393e-47
        78 2.310121572e-47
    78.125 2.308297128e-47
     78.25 2.306487862e-47
    78.375 2.30469358e-47
      78.5 2.302914086e-47
    78.625 2.301149189e-47
     78.75 2.2993987e-47
    78.875 2.297662433e-47
        79 2.295940203e-47
    79.125 2.294231828e-47
     79.25 2.292537129e-47
    79.375 2.290855926e-47
      79.5 2.289188046e-47
    79.625 2.287533315e-47
     79.75 2.285891561e-47
    79.875 2.284262615e-47
        80 2.282646312e-47
    80.125 2.281042485e-47
     80.25 2.279450972e-47
    80.375 2.277871611e-47
      80.5 2.276304245e-47
    80.625 2.274748716e-47
     80.75 2.273204868e-47
    80.875 2.27167255e-47
        81 2.270151608e-47
    81.125 2.268641895e-47
     81.25 2.267143261e-47
    81.375 2.265655563e-47
      81.5 2.264178654e-47
    81.625 2.262712393e-47
     81.75 2.261256639e-47
    81.875 2.259811254e-47
        82 2.258376099e-47
    82.125 2.25695104e-47
     82.25 2.255535942e-47
    82.375 2.254130674e-47
      82.5 2.252735103e-47
    82.625 2.251349102e-47
     82.75 2.249972542e-47
    82.875 2.248605297e-47
        83 2.247247243e-47
    83.125 2.245898256e-47
     83.25 2.244558215e-47
    83.375 2.243227e-47
      83.5 2.241904492e-47
    83.625 2.240590574e-47
     83.75 2.239285129e-47
    83.875 2.237988044e-47
        84 2.236699204e-47
    84.125 2.235418498e-47
     84.25 2.234145816e-47
    84.375 2.232881049e-47
      84.5 2.231624088e-47
    84.625 2.230374826e-47
     84.75 2.22913316e-47
    84.875 2.227898983e-47
        85 2.226672194e-47
    85.125 2.225452692e-47
     85.25 2.224240374e-47
    85.375 2.223035143e-47
      85.5 2.221836899e-47
    85.625 2.220645547e-47
     85.75 2.219460991e-47
    85.875 2.218283135e-47
        86 2.217111886e-47
    86.125 2.215947152e-47
     86.25 2.214788841e-47
    86.375 2.213636864e-47
      86.5 2.21249113e-47
    86.625 2.211351552e-47
     86.75 2.210218043e-47
    86.875 2.209090517e-47
        87 2.207968888e-47
    87.125 2.206853072e-47
     87.25 2.205742987e-47
    87.375 2.20463855e-47
      87.5 2.20353968e-47
    87.625 2.202446297e-47
     87.75 2.201358322e-47
    87.875 2.200275676e-47
        88 2.199198282e-47
    88.125 2.198126064e-47
     88.25 2.197058945e-47
    88.375 2.195996852e-47
      88.5 2.19493971e-47
    88.625 2.193887446e-47
     88.75 2.192839988e-47
    88.875 2.191797266e-47
        89 2.190759208e-47
    89.125 2.189725745e-47
     89.25 2.188696809e-47
    89.375 2.18767233e-47
      89.5 2.186652243e-47
    89.625 2.185636481e-47
     89.75 2.184624977e-47
    89.875 2.183617668e-47
        90 2.182614489e-47
    90.125 2.181615376e-47
     90.25 2.180620268e-47
    90.375 2.179629103e-47
      90.5 2.178641819e-47
    90.625 2.177658355e-47
     90.75 2.176678653e-47
    90.875 2.175702653e-47
        91 2.174730297e-47
    91.125 2.173761527e-47
     91.25 2.172796287e-47
    91.375 2.171834519e-47
      91.5 2.170876169e-47
    91.625 2.169921182e-47
     91.75 2.168969503e-47
    91.875 2.168021078e-47
        92 2.167075856e-47
    92.125 2.166133782e-47
     92.25 2.165194805e-47
    92.375 2.164258875e-47
      92.5 2.16332594e-47
    92.625 2.162395951e-47
     92.75 2.161468859e-47
    92.875 2.160544613e-47
        93 2.159623167e-47
    93.125 2.158704473e-47
     93.25 2.157788483e-47
    93.375 2.156875151e-47
      93.5 2.155964431e-47
    93.625 2.155056277e-47
     93.75 2.154150646e-47
    93.875 2.153247491e-47
        94 2.15234677e-47
    94.125 2.15144844e-47
     94.25 2.150552456e-47
    94.375 2.149658778e-47
      94.5 2.148767363e-47
    94.625 2.147878171e-47
     94.75 2.146991159e-47
    94.875 2.146106289e-47
        95 2.145223519e-47
    95.125 2.144342812e-47
     95.25 2.143464127e-47
    95.375 2.142587428e-47
      95.5 2.141712674e-47
    95.625 2.14083983e-47
     95.75 2.139968858e-47
    95.875 2.139099722e-47
        96 2.138232385e-47
    96.125 2.137366812e-47
     96.25 2.136502967e-47
    96.375 2.135640816e-47
      96.5 2.134780324e-47
    96.625 2.133921457e-47
     96.75 2.133064182e-47
    96.875 2.132208465e-47
        97 2.131354274e-47
    97.125 2.130501576e-47
     97.25 2.12965034e-47
    97.375 2.128800533e-47
      97.5 2.127952125e-47
    97.625 2.127105084e-47
     97.75 2.126259381e-47
    97.875 2.125414985e-47
        98 2.124571867e-47
    98.125 2.123729996e-47
     98.25 2.122889345e-47
    98.375 2.122049885e-47
      98.5 2.121211587e-47
    98.625 2.120374423e-47
     98.75 2.119538367e-47
    98.875 2.11870339e-47
        99 2.117869466e-47
    99.125 2.117036568e-47
     99.25 2.116204671e-47
    99.375 2.115373748e-47
      99.5 2.114543773e-47
    99.625 2.113714722e-47
     99.75 2.11288657e-47
    99.875 2.112059292e-47
       100 2.111232864e-47
   100.125 2.110407261e-47
    100.25 2.109582461e-47
   100.375 2.108758439e-47
     100.5 2.107935174e-47
   100.625 2.107112641e-47
    100.75 2.106290819e-47
   100.875 2.105469685e-47
       101 2.104649218e-47
   101.125 2.103829395e-47
    101.25 2.103010196e-47
   101.375 2.1021916e-47
     101.5 2.101373585e-47
   101.625 2.100556132e-47
    101.75 2.099739219e-47
   101.875 2.098922828e-47
       102 2.098106938e-47
   102.125 2.097291529e-47
    102.25 2.096476584e-47
   102.375 2.095662082e-47
     102.5 2.094848005e-47
   102.625 2.094034335e-47
    102.75 2.093221053e-47
   102.875 2.092408142e-47
       103 2.091595584e-47
   103.125 2.090783361e-47
    103.25 2.089971456e-47
   103.375 2.089159852e-47
     103.5 2.088348533e-47
   103.625 2.087537481e-47
    103.75 2.086726681e-47
   103.875 2.085916117e-47
       104 2.085105772e-47
   104.125 2.084295631e-47
    104.25 2.083485679e-47
   104.375 2.0826759e-47
     104.5 2.08186628e-47
   104.625 2.081056803e-47
    104.75 2.080247456e-47
   104.875 2.079438223e-47
       105 2.07862909e-47
   105.125 2.077820044e-47
    105.25 2.077011071e-47
   105.375 2.076202157e-47
     105.5 2.075393289e-47
   105.625 2.074584454e-47
    105.75 2.073775639e-47
   105.875 2.07296683e-47
       106 2.072158016e-47
   106.125 2.071349184e-47
    106.25 2.070540322e-47
   106.375 2.069731417e-47
     106.5 2.068922458e-47
   106.625 2.068113433e-47
    106.75 2.06730433e-47
   106.875 2.066495139e-47
       107 2.065685848e-47
   107.125 2.064876446e-47
    107.25 2.064066923e-47
   107.375 2.063257267e-47
     107.5 2.062447467e-47
   107.625 2.061637515e-47
    107.75 2.060827399e-47
   107.875 2.06001711e-47
       108 2.059206638e-47
   108.125 2.058395972e-47
    108.25 2.057585105e-47
   108.375 2.056774025e-47
     108.5 2.055962724e-47
   108.625 2.055151193e-47
    108.75 2.054339422e-47
   108.875 2.053527404e-47
       109 2.052715129e-47
   109.125 2.051902589e-47
    109.25 2.051089775e-47
   109.375 2.05027668e-47
     109.5 2.049463295e-47
   109.625 2.048649613e-47
    109.75 2.047835625e-47
   109.875 2.047021323e-47
       110 2.046206701e-47
   110.125 2.045391751e-47
    110.25 2.044576466e-47
   110.375 2.043760838e-47
     110.5 2.042944861e-47
   110.625 2.042128527e-47
    110.75 2.041311831e-47
   110.875 2.040494764e-47
       111 2.039677321e-47
   111.125 2.038859496e-47
    111.25 2.038041281e-47
   111.375 2.037222672e-47
     111.5 2.036403661e-47
   111.625 2.035584243e-47
    111.75 2.034764413e-47
   111.875 2.033944164e-47
       112 2.033123491e-47
   112.125 2.032302388e-47
    112.25 2.031480851e-47
   112.375 2.030658873e-47
     112.5 2.029836451e-47
   112.625 2.029013578e-47
    112.75 2.028190249e-47
   112.875 2.027366461e-47
       113 2.026542208e-47
   113.125 2.025717486e-47
    113.25 2.02489229e-47
   113.375 2.024066615e-47
     113.5 2.023240458e-47
   113.625 2.022413815e-47
    113.75 2.02158668e-47
   113.875 2.020759051e-47
       114 2.019930923e-47
   114.125 2.019102292e-47
    114.25 2.018273155e-47
   114.375 2.017443508e-47
     114.5 2.016613348e-47
   114.625 2.015782671e-47
    114.75 2.014951473e-47
   114.875 2.014119751e-47
       115 2.013287503e-47
   115.125 2.012454725e-47
    115.25 2.011621414e-47
   115.375 2.010787567e-47
     115.5 2.009953182e-47
   115.625 2.009118255e-47
    115.75 2.008282783e-47
   115.875 2.007446765e-47
       116 2.006610198e-47
   116.125 2.005773079e-47
    116.25 2.004935406e-47
   116.375 2.004097176e-47
     116.5 2.003258388e-47
   116.625 2.002419039e-47
    116.75 2.001579127e-47
   116.875 2.000738651e-47
       117 1.999897608e-47
   117.125 1.999055996e-47
    117.25 1.998213814e-47
   117.375 1.997371059e-47
     117.5 1.996527732e-47
   117.625 1.995683828e-47
    117.75 1.994839349e-47
   117.875 1.993994291e-47
       118 1.993148653e-47
   118.125 1.992302435e-47
    118.25 1.991455635e-47
   118.375 1.990608252e-47
     118.5 1.989760284e-47
   118.625 1.988911731e-47
    118.75 1.988062592e-47
   118.875 1.987212865e-47
       119 1.986362551e-47
   119.125 1.985511648e-47
    119.25 1.984660155e-47
   119.375 1.983808072e-47
     119.5 1.982955398e-47
   119.625 1.982102133e-47
    119.75 1.981248276e-47
   119.875 1.980393827e-47
       120 1.979538785e-47
   120.125 1.97868315e-47
    120.25 1.977826922e-47
   120.375 1.976970101e-47
     120.5 1.976112685e-47
   120.625 1.975254677e-47
    120.75 1.974396074e-47
   120.875 1.973536877e-47
       121 1.972677087e-47
   121.125 1.971816703e-47
    121.25 1.970955726e-47
   121.375 1.970094155e-47
     121.5 1.969231991e-47
   121.625 1.968369235e-47
    121.75 1.967505886e-47
   121.875 1.966641945e-47
       122 1.965777412e-47
   122.125 1.964912288e-47
    122.25 1.964046574e-47
   122.375 1.96318027e-47
     122.5 1.962313376e-47
   122.625 1.961445894e-47
    122.75 1.960577823e-47
   122.875 1.959709165e-47
       123 1.958839921e-47
   123.125 1.957970091e-47
    123.25 1.957099676e-47
   123.375 1.956228677e-47
     123.5 1.955357096e-47
   123.625 1.954484932e-47
    123.75 1.953612188e-47
   123.875 1.952738863e-47
       124 1.95186496e-47
   124.125 1.95099048e-47
    124.25 1.950115423e-47
   124.375 1.94923979e-47
     124.5 1.948363584e-47
   124.625 1.947486805e-47
    124.75 1.946609455e-47
   124.875 1.945731535e-47
       125 1.944853047e-47
   125.125 1.943973991e-47
    125.25 1.94309437e-47
   125.375 1.942214184e-47
     125.5 1.941333436e-47
   125.625 1.940452127e-47
    125.75 1.939570259e-47
   125.875 1.938687832e-47
       126 1.93780485e-47
   126.125 1.936921313e-47
    126.25 1.936037224e-47
   126.375 1.935152583e-47
     126.5 1.934267393e-47
   126.625 1.933381656e-47
    126.75 1.932495374e-47
   126.875 1.931608548e-47
       127 1.93072118e-47
   127.125 1.929833272e-47
